blogText,blogTime,blogForwardNum,blogCommentNum,blogLikeNum,comment_1_text,comment_1_likeNum,comment_2_text,comment_2_likeNum,comment_3_text,comment_3_likeNum,comment_4_text,comment_4_likeNum,comment_5_text,comment_5_likeNum,comment_6_text,comment_6_likeNum,comment_7_text,comment_7_likeNum,comment_8_text,comment_8_likeNum,comment_9_text,comment_9_likeNum,comment_10_text,comment_10_likeNum
受新冠肺炎疫情影响千万美国人开始申请失业救济失业率大幅攀升但在这次疫情期间的失业情况中有一个特殊的现象是很多美国人其实是主动选择被解雇的因为这样一来能够申领的失业救济要高于他们这段期间的工资据悉明明可以拿工资却要主动辞职去蹭国家财政补贴的方式不会加重财政负担专家甚至鼓励这种蹭补贴的行为有经济学家表示这段过程中先让联邦预算支付工资而不是让企业承担这样保证企业不会深陷债务然后导致一场信贷危机据美国劳工部公布的调查数据显示美国失业人口增加万人至万人失业率达比前一个月上升个百分点创美国失业率最大单月增幅但分析人士认为由于疫情还在蔓延且数据存在滞后性美国就业市场远未触底全面损失预计在未来数月显现霍普金斯大学专家预测美国失业率会达到有曾经获得过诺贝尔奖的专家则表示这一预测太乐观了用不了几天就能达到甚至有机构预测美国失业率会达到甚至超过经济大萧条时期,2020-04-08 22:36,2474,3372,36895,又一个以后会在历史书上看到的事件,13912,担忧,2394,注定是个艰辛年,2232,又见证历史了,2049,想到了英语一的阅读,788,方方出来写日记了,777,看不懂,159,后续的影响将会更大,186,幸好有救济金,91,越来越严重了,100
金融时报报道称塞拉利昂只有一台呼吸机而该国却有约万人口当地媒体报道称唯一的呼吸机在一家私人医院当地家公立医院均无呼吸机塞拉利昂为全球卫生系统最薄弱的国家之一已累计确诊例新冠肺炎病例,2020-04-08 20:36,1983,7383,200478,非洲医疗条件实在太差了感谢出生在中国,26541,新冠哪個國家都玩不起特別是這種貧困戶,19745,非洲一旦爆发后果不堪设想,13845,新京报标题党也是够了人家报道里根本没有提全球卫生系统最薄弱的国家你就这样把它提炼出来当标题卫生系统薄弱与否只和呼吸机相关吗还有马里利比里亚索马里那么多更恶劣的地方你起码也在话题里加个之一嘛,11671,突然觉得自己是有钱人国家免费看真的我爱我的国好好读书建设国家,5497,垃圾媒体天天绑架国家不去报道美国病毒去年就在美国发生了天天带节奏想让中国被锅你的国是发展中国家不是慈善家,2603,居然还有人想着在非洲试验疫苗,1727,这不是张静静的丈夫援非的那个国家吗,981,没办法虽然如此我还是讨厌黑人我知道这不对但就是讨厌,467,所以非洲人都赖在中国不肯回去,263
外交部发言人赵立坚表示美战略界人士希望中美两国能够携手抗击新冠肺炎病毒认为这对阻止疫情在全球范围内扩散蔓延至关重要这同一段时间来中美两国和国际社会广大有识之士发出的积极理性声音是一致的我们对此表示赞赏和欢迎,2020-04-08 18:20,268,1177,19181,这时候想跟中国手牵手了抱歉我们害怕特浪普这个出尔反尔的二流子,3839,说白了你们一边呼吁美国政府一边搞小动作是几个意思烦不烦,2927,为什么不去选择呆湾呆湾号称防疫成果全球瞩目呆湾爱舔爸爸呆湾南波湾,1859,什么是联手明明需要中国帮助,1463,物资充足你们倒是拿钱来买啊股市投入几万亿就是不肯买物资,989,话肯定是要这么说那么美国对世界疫情抗击又具体做了什么贡献除了贡献世界第一的麻烦就是污名捣蛋别的暂时未发现,569,警惕反咬,434,合作也得拿钱买吧难道特朗普还想占我们发展中国家便宜,307,中国已经抗的差不多了再携手就是发展中国家支援发达国家了,177,说要援助就直说装什么的,98
随着全球新冠肺炎疫情的持续蔓延中俄绥芬河口岸防疫压力逐渐加大为更好的治疗由境外输入的新冠肺炎病例绥芬河市开始建设方舱医院预计完工投入使用绥芬河市方舱医院是在一座办公楼的基础上进行改建的一共十三层其中三至十一层用于收治患者预计可提供余张床位,2020-04-08 21:36,1314,1418,10250,辛苦了牡丹江,1044,黑龙江稳住加油守住国门,793,中俄边境太难了,545,突如其来的境外输入对于这个本不富裕的小城市来说真是雪上加霜,503,我们取得的战疫成果是湖北人民的牺牲和所有在一线人员的奉献换来的是全中国每个人坚持少出门出门戴口罩保持住的严防境外输入保护战疫成果,257,牡丹江哭了,125,黑龙江中国并不富裕的省地域黑永远躲不过去的省最寒冷的省愿意倾尽所有守好祖国北大门用最温暖的方式保护归国国民希望疫情过后大家对黑龙江有些改观我们并不是只会喊麦只戴大金链子穿貂谢谢也希望绥芬河前线人员经住考验一切平安,137,妈呀都严重到要建方舱医院啦,115,有入境城市的还是都建一个吧国外这种情况之后确诊率只会越来越多有备无患,70,常住人口不足万人的绥芬河市现在承担巨大的压力加油,66
中共中央政治局常务委员会召开会议听取新冠肺炎疫情防控工作和全国复工复产情况调研汇报分析国内外疫情防控和经济运行形势全面推进复工复产工作中共中央总书记习近平主持会议并发表重要讲话最新判断,2020-04-08 21:15,1914,562,3769,我们取得的战疫成果是湖北人民的牺牲和所有在一线人员的奉献换来的是全中国每个人坚持少出门出门戴口罩保持住的严防境外输入保护战疫成果,236,武汉目前依然还有多名白衣天使奋斗在一线,134,外防输入内防反弹,80,加油,36,加油,21,自觉配合防疫工作,22,努力工作健康生活,16,武汉加油春天来了热干面好久不见,9,加强防控措施加油哟,6,继续严防死守,10
军队前方专家组组长刘又宁介绍新冠肺炎的无症状感染者没有临床上的发烧剧烈咳嗽呼吸困难等特征性症状但有轻微症状其中包括两个人群尚处在潜伏期的确诊者从核酸检测阳性到解除隔离都没有症状的患者戳视频看专家的防护建议,2020-04-08 12:14,1705,3147,43049,感谢刘又宁教授详细而权威地为我们答疑释惑,20,外面聚餐还是再等等吧口罩要戴好,7083,江苏大学都要开学了,1964,一直都很想搞明白无症状到底是怎么被发现的就像之前那个老虎检测出来呈阳性一样怎么就突然去检测老虎了呢,1490,江苏的大学下个礼拜就开学了辅导员啥的除了说了个开学时间具体明细一概没有出问题怎么处理也没有江苏蜜汁操作,806,于谦是你么,482,江苏的高校要开学了学校给的安全措施十分不完善问老师老师都模凌两可的还让我们签后果自负的保证书现在疫情没有完全稳定这么早开学真的好吗,521,无症状的人是本身有免疫力吗会突然发展成重症吗,175,江苏开学风险很大,173,军队干嘛用军队叫中国人民解放军不好吗什么时候改为用军队了要记住这永远是人民的军队,82
外交部发言人赵立坚表示美战略界人士希望中美两国能够携手抗击新冠肺炎病毒认为这对阻止疫情在全球范围内扩散蔓延至关重要这同一段时间来中美两国和国际社会广大有识之士发出的积极理性声音是一致的我们表示赞赏和欢迎,2020-04-08 22:01,186,303,9067,对面是川剧老艺术家吧,1375,嘴巴上说合作背地里捅刀子米国佬信不过,1413,一波白脸一波红脸戏精国,902,请看外长说欢迎的表情,568,我国媒体在外网的声音有点弱外网却渗透了好多端起碗吃肉放下碗骂娘的东西,525,如果不是中国有东风快递有蘑菇蛋跑不了又是八国联军庚子赔款毛主席说的太对了帝国主义亡我之心不死,346,就是美国病毒还甩锅,191,农夫和蛇帮不了,122,还在做梦中国还在自己梦里,127,但政客一直破脏水,98
截至北京时间时个国家和地区累计确诊例钻石公主号邮轮例累计死亡例其中美国感染人数例转发关注,2020-04-08 19:19,789,907,4106,你们可能不知道从万飙到多万是什么概念我们一般只会用两个字来形容这种国家毒怪我经常说一句话当年欧罗巴他能从万死到万我美利坚从万死到万不是问题埋伏他一手这个第一不能抢这个第一不用抢他屎定了反手一个超级加倍他也超级加倍但是不用怕他的人死不赢我,414,特朗普呢快点出来装逼,287,大家就别为美国操心了特朗普已经有了病毒的解药美国药丸,278,美国还有很大的上升空间,240,自命不顾还不忘欺负我们好几个西方国家企图让中国赔偿中国任人宰割的时代一去不复返了,136,方方日记不夸一下吗,109,美国把我们甩的远远的惊呆了,80,一骑绝尘啊不愧是你,53,天啦这数字揪心望平安,36,美国第一稳住了,38
戳图了解新冠肺炎世界疫情形势点击链接网页链接关注全球疫情,2020-04-08 14:49,545,1185,6529,快万了啊一骑绝尘美利坚,1165,美国把我们甩的远远的,511,还好我生活在中国,387,幸好生在中国,228,米国不愧为超级大国世界第一,193,某国就是要一骑绝尘,78,别替美国操心了他们有特效药美国药丸,70,整个欧洲乱成了一锅粥,52,不亏是世界强国什么都第一,52,啧啧啧说不是起源地谁信呢,40
近日为更好地治疗由境外输入的新冠肺炎病例绥芬河市开始建设方舱医院预计完工投入使用可提供余张床位进驻方舱医院援助的医疗队员预计共有人左右其中有的曾参与过援鄂医疗,2020-04-08 21:52,1153,877,7900,大黑加油吧今天看新闻省委书记说要举全省之力打赢这场境外输入战疫并且副省长会亲自坐镇绥芬河绥芬河加油黑龙江加油,842,挺住啊真是不容易医生和志愿者们太辛苦了,526,看来挺严重的,397,黑龙江太难了,99,成功经验迅速推行到外防输入第一线为了亿人民一线抗疫人员辛苦了,83,武汉今天都已经解除封闭绥芬河人民冒着被感染的风险迎接海外游子回家海关警察医护人员各单位社区人员都临危受命二十四小时连续不休息都是为人父母为人儿女不辱使命奋勇抗疫在第一线因为我们都是中国人不希望今天的我们成为明天的你们请善待这个小城大爱的英雄城市,102,黑龙江医疗有限人口稠密中老年居多气温原因等真心不容易希望国家给予重视,60,黑龙江挺住吧最近境外输入也太多了就这样估计大学生今年都不用开学了大学生再不开学我就真的快恢复单身狗身份了万一真的分手了新冠病毒你要不要赔给我一个男朋友,44,黑龙江的付出是为了严防死守我们才能安全感谢辛苦了,42,指挥部已经去绥芬河了牡丹江管辖地区的医护也去支援绥芬河了,41
记者从黑龙江省委宣传部获悉通过陆路从绥芬河口岸入境的人数激增确诊病例不断增多为了更好地对新冠肺炎患者进行救治黑龙江省已经成立救治专家组派出名专业人员支援绥芬河黑龙江援助湖北医疗队人正作为后备可随时参与救治当前黑龙江省绥芬河市已经开始着手建立方舱医院预计将于号完工投入使用,2020-04-08 22:28,1250,4930,41865,黑龙江真难,4705,疫情过去后大家来黑龙江旅游吧今年冬天损失惨重的还有黑龙江一个一个靠冬季旅游业带动的经济今年泡汤了冰雪大世界刚开就关闭了直接损失亿还不算其他,2765,黑龙江太难了本来就不富裕的省医疗条件也很有限希望国家能协调支援,2647,黑龙江内蒙俄罗斯口岸广西云南口岸广州这几个地方必须要加大力度防控,1560,这次得黑龙江希望不光感动了我们自己也感动了全国人民倾其所有这四个字一点都没夸张大米白菜捐赠千吨以上自己企业同比下滑的情况下仍旧个亿个亿的捐没有口罩自己买生产线顶住了所有压力在武汉都已经解封时黑龙江一座小城封了所有小区为在俄华人留了一道回家的大门,433,希望大家不要地域黑了黑龙江疫情期间付出着现在又承担着口岸风险我们确实有反应慢的问题但是现在湖北不要觉得歧视我们隔离病毒不隔同胞绥芬河加油牡丹江加油满洲里加油齐齐哈尔加油希望我的家乡平安,390,黑龙江人在湖北上大学黑龙江要加油,394,我大东北挺住我在哈尔滨给你加油,321,稳住一定要稳住,323,让我本不富裕的黑龙江雪上加霜,236
